category,keyword,source,search_intent,trend_score,difficulty,duplicate_risk,created_at,reason
office365,onedrive 오류코드 0x8004de25,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.
office365,onedrive 오류 코드 0x8004deef,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.
office365,onedrive 동기화 문제 해결,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.
office365,onedrive 문제 가 발생 했습니다,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.
office365,onedrive 로그인하는 동안 문제가 발생했습니다,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.
office365,onedrive 에 동기화 문제 가 있습니다,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.
office365,onedrive 서버에 문제가 있습니다,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.
office365,팀즈 공유하는 중 문제가 발생했습니다,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.
office365,microsoft teams 오류,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.
office365,microsoft teams 설치 오류,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.
office365,microsoft teams 로그인 오류,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.
office365,microsoft teams 실행 안됨,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.
office365,Microsoft Teams 안됨,naver_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.
office365,Microsoft Teams 해결,naver_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.
office365,원노트 오류가 발생하여 요청한 작업을 완료할 수 없습니다,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.
office365,microsoft teams 문제가 발생했습니다,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.
office365,Microsoft Teams 문제,naver_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.
office365,원노트 동기화하는데 문제가 있습니다,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.
office365,onenote 오류가 발생하여 요청한 작업을 완료할 수 없습니다,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.
office365,onenote 오프라인으로 저장됨 오류,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.
blender,블렌더 get extensions 오류,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.
blender,블렌더 subdivision surface 오류,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.
python,python pip install 오류,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.
python,python venv venv 안됨,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.
python,python permission denied 해결,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.
python,python circular import 해결,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.
python,python memory error 해결,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.
python,mac vscode python 설정,google_suggest,comparison,95,low,low,2026-05-12,비교 검색 의도가 있어 선택 기준을 설명하는 글로 적합합니다.
python,우분투 vscode python 설정,google_suggest,comparison,95,low,low,2026-05-12,비교 검색 의도가 있어 선택 기준을 설명하는 글로 적합합니다.
notion,notion pdf 내보내기 안됨,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.
notion,notion calendar 오류,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.
notion,노션 문제가 발생 했습니다 다시 시도 중 입니다,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.
notion,notion 문제 가 발생 했습니다,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.
figma,figma change to 안됨,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.
figma,figma missing fonts 해결,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.
canva,canva 우리쪽에 문제가 있습니다,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.
canva,canva 에 문제 가 발생 했습니다,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.
unity,유니티 네트워크 멀티플레이어 연결안됨,perplexity_questions,problem_solving,95,low,low,2026-05-12,파이썬 자료형이나 KPI 차트와 다른 네트워킹 문제
general_it,윈도우 업데이트 오류 0x80070002,perplexity_questions,problem_solving,95,low,low,2026-05-12,일반 작업관리자 접근과 무관한 업데이트 전용 오류
general_it,윈도우 OneDrive 동기화 오류,perplexity_questions,problem_solving,95,low,low,2026-05-12,로컬 프로세스와 다른 클라우드 연동 문제
office365,오피스365 엑셀 셀 병합 해제 안됨,perplexity_questions,problem_solving,95,low,low,2026-05-12,"기존 글은 시트 통합, KPI 비교 중심이고 이것은 셀 병합 해제 오류 해결"
office365,오피스365 엑셀 필터 적용 안될 때 해결법,perplexity_questions,problem_solving,95,low,low,2026-05-12,기존 글은 데이터 통합 자동화 중심이고 이것은 필터 기능 오류 해결
office365,오피스365 원드 페이지 나누기 안됨,perplexity_questions,problem_solving,95,low,low,2026-05-12,기존 글은 엑셀 중심이고 이것은 워드 문서 페이지 레이아웃
office365,오피스365 원클라우드 용량 부족 해결법,perplexity_questions,problem_solving,95,low,low,2026-05-12,기존 글은 오피스 앱 기능 중심이고 이것은 클라우드 스토리지 관리
python,파이썬 jupyter notebook 실행 안됨,perplexity_questions,problem_solving,95,low,low,2026-05-12,자료구조 글과 무관한 Jupyter 환경 오류
python,파이썬 설치 후 pip 명령어 인식 안됨,perplexity_questions,problem_solving,95,low,low,2026-05-12,기존 글은 설치 방법만 다루므로 설치 후 실제 오류 상황 추가
python,파이썬 인코딩 오류 UnicodeDecodeError 해결법,perplexity_questions,problem_solving,95,low,low,2026-05-12,기존 파일 읽기 글은 기본 문법만 다루므로 실무 인코딩 문제 추가
python,파이썬 import 경로 오류 ModuleNotFoundError 해결,perplexity_questions,problem_solving,95,low,low,2026-05-12,파일 읽기/쓰기 글과 다른 임포트 경로 문제로 실전 적용 케이스 추가
unity,유니티 스크립트 컴파일 에러 해결,perplexity_questions,problem_solving,95,low,low,2026-05-12,기존 글 없음. 초보자 실수부터 실무 난제까지 단계별 해결
office365,오피스365 원드 공유 링크 안됨,perplexity_questions,problem_solving,95,low,low,2026-05-12,시트 통합이나 KPI 비교와 다른 공유 권한 문제
office365,오피스365 파워포인트 슬라이드 복사 안됨,perplexity_questions,problem_solving,95,low,low,2026-05-12,시트 통합과 무관한 PPT 편집 오류
office365,오피스365 공유 워크스페이스 권한 오류,perplexity_questions,problem_solving,95,low,low,2026-05-12,개인 KPI 비교와 다른 팀 공유 권한
office365,오피스365 파워포인트 자동 저장 안됨,perplexity_questions,problem_solving,95,low,low,2026-05-12,엑셀 시트와 무관한 PPT 저장 설정
office365,오피스365 팀즈 채팅 파일 다운 안됨,perplexity_questions,problem_solving,95,low,low,2026-05-12,엑셀 함수와 다른 팀즈 채팅 문제
office365,오피스365 엑셀 인쇄 미리보기 오류,perplexity_questions,problem_solving,95,low,low,2026-05-12,시트 합치기와 다른 인쇄 문제
office365,오피스365 아웃룩 캘린더 공유 안됨,perplexity_questions,problem_solving,95,low,low,2026-05-12,엑셀 자동화와 무관한 아웃룩 캘린더
python,파이썬 requests api 호출 오류,perplexity_questions,problem_solving,95,low,low,2026-05-12,자료구조와 다른 네트워크 요청 문제 해결
office365,오피스365 팀즈 미팅 녹화 안됨,perplexity_questions,problem_solving,95,low,low,2026-05-12,"팀즈 녹화 기능 오류, 기존 엑셀 중심 글과 상황·도구 다름"
office365,오피스365 공유 링크 권한 오류,perplexity_questions,problem_solving,95,low,low,2026-05-12,"공유 권한 관리, 기존 KPI 비교나 파이썬과 무관"
office365,오피스365 테마 색상 변경 안됨,perplexity_questions,problem_solving,95,low,low,2026-05-12,"UI 테마 커스터마이징, 데이터 통합이나 KPI와 다른 디자인 초점"
python,파이썬 requests timeout 오류,perplexity_questions,problem_solving,95,low,low,2026-05-12,기존 자료형 글과 달리 네트워크 요청 오류 처리
python,파이썬 selenium 드라이버 오류,perplexity_questions,problem_solving,95,low,low,2026-05-12,Set/List와 무관한 브라우저 자동화 오류
python,파이썬 openpyxl 엑셀 수정 오류,perplexity_questions,problem_solving,95,low,low,2026-05-12,엑셀 통합/KPI와 다른 파이썬 엑셀 자동화
python,파이썬 logging 파일 생성 안됨,perplexity_questions,problem_solving,95,low,low,2026-05-12,파일 IO 기본과 다른 로깅 구조화
python,파이썬 numpy 배열 인덱싱 오류,perplexity_questions,problem_solving,95,low,low,2026-05-12,List/Set과 다른 numpy 고급 인덱싱
office365,오피스365 엑셀 FILTER 함수 오류,perplexity_questions,problem_solving,95,low,low,2026-05-12,시트통합이 아닌 단일 시트 내 필터링 함수 문제
office365,오피스365 공유 파일 권한 오류,perplexity_questions,problem_solving,95,low,low,2026-05-12,공동편집과 다른 권한 관리 문제
python,파이썬 라이브러리 임포트 충돌 해결,perplexity_questions,problem_solving,95,low,low,2026-05-12,"기존 글은 기본 기능만 다룸, 이는 패키지 관리와 네임스페이스 중심"
figma,피그마 플러그인 추천 및 설치 방법,perplexity_questions,how_to,95,low,low,2026-05-12,기존 글 없음 - 플러그인 추천 및 활용
general_it,윈도우 디스크 오류 체크 및 수복,perplexity_questions,problem_solving,95,low,low,2026-05-12,"기존 글은 소프트웨어 오류이고, 본 주제는 하드드라이브의 물리적/논리적 손상 진단"
general_it,윈도우 바이러스 오류와 정상 오류 구분,perplexity_questions,problem_solving,95,low,low,2026-05-12,"기존 글은 악성코드를 일반 오류와 함께 언급이고, 본 주제는 구분 방법에 특화"
general_it,윈도우 메모리 오류 진단 및 해결,perplexity_questions,problem_solving,95,low,low,2026-05-12,"기존 글은 소프트웨어 오류이고, 본 주제는 하드웨어 메모리 진단"
unreal,언리얼 엔진 블루프린트 오류 디버깅,perplexity_questions,problem_solving,95,low,low,2026-05-12,기존 글에 게임엔진 블루프린트 디버깅 주제 없음
unreal,언리얼 엔진 라이트맵 베이킹 안됨,perplexity_questions,problem_solving,95,low,low,2026-05-12,기존 글에 그래픽스/라이트맵 베이킹 주제 없음
python,파이썬 json 데이터 파싱 오류,perplexity_questions,problem_solving,95,low,low,2026-05-12,파일 읽기와 다른 구조화 데이터 처리
notion,노션 데이터베이스 필터 작동 안함,perplexity_questions,problem_solving,95,low,low,2026-05-12,기존 맛집 DB 예제와 필터 오류 상황 다름
unity,유니티 프리팹 인스턴스 동기화 문제,perplexity_questions,problem_solving,95,low,low,2026-05-13,"기존 글은 기본 기능 소개이고, 이는 동기화 오류 해결"
unity,유니티 애니메이션 상태 전이 오류,perplexity_questions,problem_solving,95,low,low,2026-05-13,"기존 글은 팁이고, 이는 애니메이션 상태 머신 디버깅"
